Skill,Explanation,Related Course,Credits,Semester,Collapsed Skill
Binomial coefficients,"Students will learn about binomial coefficients, which are important in combinatorics and probability theory.",DISCRETE MATHEMATICS,4,Spring 2023,Binomial coefficients
Elements of finite probability,"Students will gain knowledge of the basic principles of finite probability, including probability spaces, random variables, and probability distributions.",DISCRETE MATHEMATICS,4,Spring 2023,Elements of finite probability
Equivalence relations and partial orderings,"Students will learn about equivalence relations and partial orderings, which are fundamental concepts in discrete mathematics and have applications in various areas of computer science.",DISCRETE MATHEMATICS,4,Spring 2023,Equivalence relations and partial orderings
Basics of graph theory,"Students will acquire knowledge of the basic concepts and terminology in graph theory, including graphs, vertices, edges, and paths.",DISCRETE MATHEMATICS,4,Spring 2023,Graph theory
Discrete mathematics principles,"Students will acquire a comprehensive understanding of the principles and theories of discrete mathematics, which form the foundation for various areas of computer science and mathematics.",DISCRETE MATHEMATICS,4,Spring 2023,Discrete mathematics principles
Binomial coefficients,Students will learn about binomial coefficients and their applications in combinatorics and probability theory.,DISCRETE MATHEMATICS,4,Spring 2023,Binomial coefficients
Elements of finite probability,"Students will gain knowledge of the basic principles and calculations involved in finite probability, which is essential for analyzing discrete random variables and events.",DISCRETE MATHEMATICS,4,Spring 2023,Elements of finite probability
Equivalence relations and partial orderings,"Students will learn about equivalence relations and partial orderings, which are important concepts in discrete mathematics and have applications in various areas, including computer science and social sciences.",DISCRETE MATHEMATICS,4,Spring 2023,Equivalence relations and partial orderings
Graph theory applications,"Students will acquire knowledge of the practical applications of graph theory in various fields, such as computer networks, social networks, and optimization problems.",DISCRETE MATHEMATICS,4,Spring 2023,Graph theory
Fundamental concepts in linear algebra,"Students will gain knowledge of fundamental concepts in linear algebra, such as matrices, vector spaces, and linear transformations, which provides a solid foundation for further study and application of linear algebra.",COMPUTATIONAL LINEAR ALGE,4,Spring 2023,Linear algebra
Applications of linear algebra,"Students will learn about various applications of linear algebra in fields such as computer science, engineering, and economics, which expands their knowledge and understanding of the practical uses of linear algebra.",COMPUTATIONAL LINEAR ALGE,4,Spring 2023,Linear algebra
Regular languages,"Students will learn about regular languages, their properties, and their relationship with finite automata and regular expressions.",COMPUTER SCIENCE THEORY,3,Spring 2023,Regular languages
Context-free languages,"Students will gain knowledge about context-free languages, their properties, and their relationship with context-free grammars and push-down automata.",COMPUTER SCIENCE THEORY,3,Spring 2023,Context-free languages
Chomsky hierarchy,"Students will learn about the Chomsky hierarchy, a classification of formal languages based on their generative power.",COMPUTER SCIENCE THEORY,3,Spring 2023,Chomsky hierarchy
Church-Turing thesis,"Students will acquire knowledge about the Church-Turing thesis, which states the equivalence of different models of computation.",COMPUTER SCIENCE THEORY,3,Spring 2023,Church-Turing thesis
NP-Completeness,"Students will learn about the concept of NP-Completeness, a fundamental topic in computational complexity theory that deals with the difficulty of solving certain types of problems.",COMPUTER SCIENCE THEORY,3,Spring 2023,NP-Completeness
Regular languages,"Students will learn about regular languages, their properties, and their relationship with finite automata and regular expressions.",COMPUTER SCIENCE THEORY,3,Spring 2023,Regular languages
Context-free languages,"Students will gain knowledge about context-free languages, their properties, and their relationship with context-free grammars and push-down automata.",COMPUTER SCIENCE THEORY,3,Spring 2023,Context-free languages
Chomsky hierarchy,"Students will learn about the Chomsky hierarchy, a classification of formal languages based on their generative power.",COMPUTER SCIENCE THEORY,3,Spring 2023,Chomsky hierarchy
Church-Turing thesis,"Students will acquire knowledge about the Church-Turing thesis, which states the equivalence of different models of computation.",COMPUTER SCIENCE THEORY,3,Spring 2023,Church-Turing thesis
NP-Completeness,"Students will learn about the concept of NP-Completeness, a fundamental topic in computational complexity theory that deals with the difficulty of solving certain types of problems.",COMPUTER SCIENCE THEORY,3,Spring 2023,NP-Completeness
Regular languages,"Students will learn about regular languages, their properties, and their relationship to finite automata and regular expressions.",COMPUTER SCIENCE THEORY,3,Spring 2023,Regular languages
Context-free languages,"Students will gain knowledge about context-free languages, their properties, and their relationship to context-free grammars and push-down automata.",COMPUTER SCIENCE THEORY,3,Spring 2023,Context-free languages
Chomsky hierarchy,"Students will learn about the Chomsky hierarchy, a classification of formal languages based on their generative power.",COMPUTER SCIENCE THEORY,3,Spring 2023,Chomsky hierarchy
Church-Turing thesis,"Students will acquire knowledge about the Church-Turing thesis, which states the equivalence of different models of computation.",COMPUTER SCIENCE THEORY,3,Spring 2023,Church-Turing thesis
NP-Completeness,"Students will learn about the concept of NP-Completeness, a fundamental topic in computational complexity theory that deals with the difficulty of solving certain types of problems.",COMPUTER SCIENCE THEORY,3,Spring 2023,NP-Completeness
Database design,"Students will learn how to design a database, including entity-relationship modeling and logical design of relational databases. This knowledge is essential for creating efficient and well-structured databases.",INTRODUCTION TO DATABASES,3,Spring 2023,Database Management
Relational data definition and manipulation languages,Students will acquire knowledge of the languages used to define and manipulate data in relational databases. This knowledge is crucial for effectively working with and managing data in a database system.,INTRODUCTION TO DATABASES,3,Spring 2023,Relational data model
Database design,"Students will learn how to design a database, including entity-relationship modeling and logical design of relational databases. This knowledge is essential for creating efficient and well-structured databases.",INTRODUCTION TO DATABASES,3,Spring 2023,Database Management
Relational data definition and manipulation languages,Students will acquire knowledge of the languages used to define and manipulate data in relational databases. This knowledge is crucial for effectively working with and managing data in a database system.,INTRODUCTION TO DATABASES,3,Spring 2023,Relational data model
Database design,"Students will learn how to design a database, including entity-relationship modeling and logical design of relational databases. This knowledge is essential for creating efficient and well-structured databases.",INTRODUCTION TO DATABASES,3,Spring 2023,Database Management
Relational data definition and manipulation languages,Students will acquire knowledge of the languages used to define and manipulate relational data in databases. This knowledge is crucial for effectively working with relational databases.,INTRODUCTION TO DATABASES,3,Spring 2023,Relational data model
Language syntax,Students will learn about the syntax of different programming languages. This knowledge is selected because understanding language syntax is essential for writing correct and readable code.,PROGRAMMING LANG & TRANSL,3,Spring 2023,Syntax and semantics of programming languages
Control structures,"Students will learn about control structures used in programming languages, such as loops and conditionals. This knowledge is selected because control structures are fundamental for controlling the flow of a program.",PROGRAMMING LANG & TRANSL,3,Spring 2023,Control structures
Procedures and parameters,Students will learn about procedures and parameters in programming languages. This knowledge is selected because understanding procedures and parameters is crucial for modular programming and code reusability.,PROGRAMMING LANG & TRANSL,3,Spring 2023,Procedures and parameters
Binding and scope,Students will learn about binding and scope in programming languages. This knowledge is selected because understanding binding and scope is essential for understanding variable lifetimes and scoping rules.,PROGRAMMING LANG & TRANSL,3,Spring 2023,Binding and scope
Run-time organization,"Students will learn about the organization of programs at runtime, including memory management and program execution. This knowledge is selected because understanding run-time organization is crucial for optimizing program performance and memory usage.",PROGRAMMING LANG & TRANSL,3,Spring 2023,Run-time organization
Language syntax,Students will learn about the syntax rules and structures of different programming languages. This knowledge is selected because the course covers the syntax of various programming languages.,PROGRAMMING LANG-TRANSLATORS,3,Spring 2023,Syntax and semantics of programming languages
Control structures,"Students will gain knowledge of different control structures used in programming languages, such as loops and conditionals. This knowledge is selected because the course covers control structures in the context of different programming languages.",PROGRAMMING LANG-TRANSLATORS,3,Spring 2023,Control structures
Data types,"Students will learn about different data types used in programming languages, such as integers, floats, and strings. This knowledge is selected because the course covers data types in the context of different programming languages.",PROGRAMMING LANG-TRANSLATORS,3,Spring 2023,Data types
Procedures and parameters,Students will gain knowledge of how procedures and parameters are defined and used in programming languages. This knowledge is selected because the course covers procedures and parameters in the context of different programming languages.,PROGRAMMING LANG-TRANSLATORS,3,Spring 2023,Procedures and parameters
Run-time organization,Students will learn about the organization of memory and resources during program execution. This knowledge is selected because the course covers run-time organization in the context of different programming languages.,PROGRAMMING LANG-TRANSLATORS,3,Spring 2023,Run-time organization
Operating system design,Students will learn about the principles and concepts involved in designing an operating system.,OPERATING SYSTEMS I,3,Spring 2023,Operating systems
Process synchronization,Students will gain knowledge of techniques and mechanisms used to synchronize processes in an operating system.,OPERATING SYSTEMS I,3,Spring 2023,Process synchronization
Interprocess communication,Students will learn about different methods and protocols for communication between processes in an operating system.,OPERATING SYSTEMS I,3,Spring 2023,Interprocess communication
Processor scheduling,Students will gain knowledge of various scheduling algorithms used to allocate processor time to processes in an operating system.,OPERATING SYSTEMS I,3,Spring 2023,Processor scheduling
Device management,"Students will learn about managing and controlling devices in an operating system, including device drivers and I/O operations.",OPERATING SYSTEMS I,3,Spring 2023,Device management
Operating system design,Students will learn about the principles and concepts involved in designing an operating system.,OPERATING SYSTEMS I,3,Spring 2023,Operating systems
Process synchronization,Students will gain knowledge of techniques and mechanisms used to synchronize processes in an operating system.,OPERATING SYSTEMS I,3,Spring 2023,Process synchronization
Interprocess communication,Students will learn about different methods and protocols for communication between processes in an operating system.,OPERATING SYSTEMS I,3,Spring 2023,Interprocess communication
Processor scheduling,Students will gain knowledge of various scheduling algorithms used to allocate processor time to processes in an operating system.,OPERATING SYSTEMS I,3,Spring 2023,Processor scheduling
Device management,"Students will learn about managing and controlling devices in an operating system, including device drivers and I/O operations.",OPERATING SYSTEMS I,3,Spring 2023,Device management
3D Math,Students will review relevant 3D math concepts and principles that are essential for understanding and implementing 3D user interfaces.,3D UI AND AUGMENTED REALI,3,Spring 2023,3D Math
Interaction Techniques and Metaphors,Students will learn about different interaction techniques and metaphors used in 3D user interfaces.,3D UI AND AUGMENTED REALI,3,Spring 2023,Interaction Techniques and Metaphors
Dialogue Design,Students will gain knowledge in designing effective dialogues for 3D user interfaces.,3D UI AND AUGMENTED REALI,3,Spring 2023,Dialogue Systems
3D Interaction Devices and Displays,Students will learn about various devices and displays used for interacting with 3D user interfaces.,3D UI AND AUGMENTED REALI,3,Spring 2023,3D Interaction Devices and Displays
Immersive Environments,Students will gain knowledge about immersive environments and their impact on user experience in 3D user interfaces.,3D UI AND AUGMENTED REALI,3,Spring 2023,Immersive Environments
Advanced security concepts,Students will gain a deep understanding of advanced security concepts and principles.,SECURITY II,3,Spring 2023,Security best practices
Human security issues,"Students will learn about the social and psychological aspects of security, including human factors that can impact security measures.",SECURITY II,3,Spring 2023,Human security issues
Security regulations and compliance,Students will acquire knowledge of relevant security regulations and compliance standards to ensure adherence to legal and industry requirements.,SECURITY II,3,Spring 2023,Security policies and regulations
Threat modeling,Students will learn how to identify and assess potential threats to security systems and develop strategies to mitigate them.,SECURITY II,3,Spring 2023,Threat modeling
Security best practices,Students will learn about industry-standard best practices for ensuring the security of systems and data.,SECURITY II,3,Spring 2023,Security best practices
Advanced security concepts,Students will acquire in-depth knowledge of advanced security concepts and principles.,SECURITY II,3,Spring 2023,Security best practices
Human security issues,"Students will learn about the social and psychological aspects of security, including human factors that can impact system security.",SECURITY II,3,Spring 2023,Human security issues
Security regulations and compliance,Students will gain knowledge of relevant security regulations and compliance standards to ensure adherence to legal and industry requirements.,SECURITY II,3,Spring 2023,Security policies and regulations
Security best practices,Students will learn about industry-standard security practices and methodologies to effectively protect systems and data.,SECURITY II,3,Spring 2023,Security best practices
Threat modeling,Students will understand the process of identifying and assessing potential threats to a system's security.,SECURITY II,3,Spring 2023,Threat modeling
Algorithmic paradigms,Students will acquire knowledge of various algorithmic paradigms and their applications.,Advanced Algorithms,3,Spring 2023,Common algorithmic paradigms in machine learning
Efficiency analysis,Students will learn how to measure the efficiency of algorithms and analyze their time and space complexity.,Advanced Algorithms,3,Spring 2023,Efficiency analysis
Graph theory,Students will gain knowledge of graph algorithms and their applications in solving real-world problems.,Advanced Algorithms,3,Spring 2023,Graph theory
Linear programming,Students will learn about linear programming techniques and their use in optimization problems.,Advanced Algorithms,3,Spring 2023,Linear algebra
Large-scale computation models,"Students will acquire knowledge of models for large-scale computation, such as distributed computing and parallel processing.",Advanced Algorithms,3,Spring 2023,Large-scale computation models
Algorithmic paradigms,"Students will acquire knowledge of various algorithmic paradigms such as divide and conquer, dynamic programming, and greedy algorithms.",Advanced Algorithms,3,Spring 2023,Common algorithmic paradigms in machine learning
Data structures,Students will learn about different data structures and their applications in algorithm design.,Advanced Algorithms,3,Spring 2023,Data structure design
Complexity theory,Students will gain knowledge of complexity classes and the analysis of algorithmic efficiency.,Advanced Algorithms,3,Spring 2023,Complexity theory
Graph theory,Students will acquire knowledge of graph algorithms and their applications in solving real-world problems.,Advanced Algorithms,3,Spring 2023,Graph theory
Optimization techniques,Students will learn about optimization techniques used in algorithm design to improve efficiency.,Advanced Algorithms,3,Spring 2023,Optimization techniques
Computational complexity,Students will learn about the theory of computational difficulty and understand how to analyze the resources required to solve problems.,INTRO-COMPUTATIONAL COMPL,3,Spring 2023,Algorithmic complexity
Complexity classes,Students will gain knowledge about different complexity classes and their significance in classifying problems.,INTRO-COMPUTATIONAL COMPL,3,Spring 2023,Complexity classes
Reductions,Students will learn about reduction techniques and their role in transforming one problem into another.,INTRO-COMPUTATIONAL COMPL,3,Spring 2023,Reductions
Modes of computation,"Students will acquire knowledge about different modes of computation, such as nondeterminism, randomization, interaction, and parallelism.",INTRO-COMPUTATIONAL COMPL,3,Spring 2023,Modes of computation
Computational limitations,Students will understand the power and limitations of various computational models and approaches.,INTRO-COMPUTATIONAL COMPL,3,Spring 2023,Computational limitations
Computational complexity theory,Students will learn about the theory that quantifies the computational difficulty of problems and the resources needed to solve them.,INTRO-COMPUTATIONAL COMPL,3,Spring 2023,Complexity theory
Complexity classes,"Students will gain knowledge about the classification of problems into complexity classes, which helps in understanding the difficulty level of different computational problems.",INTRO-COMPUTATIONAL COMPL,3,Spring 2023,Complexity classes
Technology paradigm shifts,Students will acquire knowledge about the current and emerging trends in technology that can create opportunities for entrepreneurship.,PRIN-INNOVATN/ENTREPRENEU,3,Spring 2023,Technology paradigm shifts
Entrepreneurship principles,Students will learn the fundamental principles and concepts of entrepreneurship in the context of technology ventures.,PRIN-INNOVATN/ENTREPRENEU,3,Spring 2023,Economics principles
Venture creation,"Students will gain knowledge about the process of creating a technology venture, including legal and regulatory considerations.",PRIN-INNOVATN/ENTREPRENEU,3,Spring 2023,Venture creation
Market analysis,Students will learn how to analyze markets and identify potential customers for their technology ventures.,PRIN-INNOVATN/ENTREPRENEU,3,Spring 2023,Market research
Financial management,"Students will acquire knowledge about financial management practices specific to technology entrepreneurship, including funding options and financial forecasting.",PRIN-INNOVATN/ENTREPRENEU,3,Spring 2023,Financial analysis
State-space problem representations,Students will learn about representing problems as states and how to navigate through them.,ARTIFICIAL INTELLIGENCE,3,Spring 2023,State-space problem representations
Predicate calculus,"Students will gain knowledge of predicate calculus, which is used in logical reasoning and problem-solving.",ARTIFICIAL INTELLIGENCE,3,Spring 2023,Predicate calculus
Resolution theorem proving,"Students will learn about resolution theorem proving, a technique used in automated reasoning.",ARTIFICIAL INTELLIGENCE,3,Spring 2023,Resolution theorem proving
AI systems and languages,Students will gain knowledge of different AI systems and programming languages used for knowledge representation.,ARTIFICIAL INTELLIGENCE,3,Spring 2023,AI system design
Concept formation,Students will learn about the process of concept formation in artificial intelligence.,ARTIFICIAL INTELLIGENCE,3,Spring 2023,Concept formation
State-space problem representations,Students will learn about representing problems as states and how to navigate through them.,ARTIFICIAL INTELLIGENCE,3,Spring 2023,State-space problem representations
Predicate calculus,"Students will gain knowledge of predicate calculus, which is used in logical reasoning and problem-solving.",ARTIFICIAL INTELLIGENCE,3,Spring 2023,Predicate calculus
Resolution theorem proving,"Students will learn about resolution theorem proving, a technique used in automated reasoning.",ARTIFICIAL INTELLIGENCE,3,Spring 2023,Resolution theorem proving
AI systems and languages,Students will gain knowledge of different AI systems and programming languages used for knowledge representation.,ARTIFICIAL INTELLIGENCE,3,Spring 2023,AI system design
Concept formation,Students will learn about the process of concept formation in artificial intelligence.,ARTIFICIAL INTELLIGENCE,3,Spring 2023,Concept formation
State-space problem representations,Students will learn about representing problems as states and how to navigate through them.,ARTIFICIAL INTELLIGENCE,3,Spring 2023,State-space problem representations
Predicate calculus,"Students will gain knowledge of predicate calculus, which is used in logical reasoning and problem-solving.",ARTIFICIAL INTELLIGENCE,3,Spring 2023,Predicate calculus
Resolution theorem proving,"Students will learn about resolution theorem proving, a technique used in automated reasoning.",ARTIFICIAL INTELLIGENCE,3,Spring 2023,Resolution theorem proving
AI systems and languages,Students will gain knowledge of different AI systems and programming languages used for knowledge representation.,ARTIFICIAL INTELLIGENCE,3,Spring 2023,AI system design
Concept formation,Students will learn about the process of concept formation in artificial intelligence.,ARTIFICIAL INTELLIGENCE,3,Spring 2023,Concept formation
Computational Linguistics,"Students will acquire knowledge about the intersection of linguistics and computer science, focusing on NLP applications.",NATURAL LANGUAGE PROCESSI,3,Spring 2023,Computational Linguistics
AI or Machine Learning,Students should have some previous or concurrent exposure to AI or Machine Learning concepts to better understand the computational approaches used in NLP.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Advanced machine learning
Robust Techniques,Students will learn about robust techniques that can handle understanding and generation of large amounts of text on the Web or in other large corpora.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Robust Techniques
NLP Algorithms,"Students will gain knowledge about various algorithms used in NLP, such as tokenization, part-of-speech tagging, and named entity recognition.",NATURAL LANGUAGE PROCESSI,3,Spring 2023,Implementation of NLP methods
Text Mining,Students will learn about techniques for extracting valuable information from unstructured text data.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Text Mining
AI or Machine Learning,Students should have some previous or concurrent exposure to AI or Machine Learning concepts to understand the computational approaches used in NLP.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Advanced machine learning
Robust Techniques,Students will learn about robust techniques that can handle understanding and generation for large amounts of text on the Web or in other large corpora.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Robust Techniques
Natural Language Generation,Students will acquire knowledge about the process of generating natural language using computational methods.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Natural language generation
Emotional Speech,Students will learn about the analysis and understanding of emotional speech in text using NLP techniques.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Emotional Speech
Large Corpora,Students will gain knowledge about handling and processing large amounts of text data for NLP tasks.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Large Corpora
AI or Machine Learning,Students should have some previous or concurrent exposure to AI or Machine Learning concepts to understand the computational approaches used in NLP.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Advanced machine learning
Robust Techniques,Students will learn about robust techniques that can handle understanding and generation for large amounts of text on the Web or in other large corpora.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Robust Techniques
Natural Language Generation,Students will acquire knowledge about the process of generating natural language using computational methods.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Natural language generation
Emotional Speech,Students will learn about the analysis and understanding of emotional speech in text using NLP techniques.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Emotional Speech
Large Corpora,Students will gain knowledge about handling and processing large amounts of text data for NLP tasks.,NATURAL LANGUAGE PROCESSI,3,Spring 2023,Large Corpora
Probability theory and statistical inference,Students will learn the fundamentals of probability theory and statistical inference used in data science.,MACHINE LEARNING FOR DATA,3,Spring 2023,Probability theory and statistics
Probabilistic models,"Students will gain knowledge about probabilistic models, random variables, and useful distributions.",MACHINE LEARNING FOR DATA,3,Spring 2023,Probabilistic methods
Statistical modeling,"Students will be introduced to statistical modeling concepts such as maximum likelihood estimates, hypothesis testing, and Bayesian inference.",MACHINE LEARNING FOR DATA,3,Spring 2023,Causal modeling
Machine learning algorithms,Students will become familiar with various machine learning algorithms and their applications.,MACHINE LEARNING FOR DATA,3,Spring 2023,Advanced machine learning
Statistics and mathematics,Students will develop a solid foundation in statistics and mathematics to support their understanding of machine learning and data analysis.,MACHINE LEARNING FOR DATA,3,Spring 2023,Probability and statistics
Probability theory and statistical inference,Students will learn the fundamentals of probability theory and statistical inference used in data science.,MACHINE LEARNING FOR DATA,3,Spring 2023,Probability theory and statistics
Probabilistic models,"Students will gain knowledge about probabilistic models, random variables, and useful distributions.",MACHINE LEARNING FOR DATA,3,Spring 2023,Probabilistic methods
Linear regression,Students will learn about linear regression and its application in statistical modeling.,MACHINE LEARNING FOR DATA,3,Spring 2023,Linear regression
Maximum likelihood estimates,Students will gain knowledge about maximum likelihood estimates and its role in statistical modeling.,MACHINE LEARNING FOR DATA,3,Spring 2023,Maximum likelihood estimates
Bayesian inference,Students will learn about Bayesian inference and its application in statistical modeling.,MACHINE LEARNING FOR DATA,3,Spring 2023,Bayesian inference
Advanced computer vision concepts,"Students will gain knowledge of advanced topics in computer vision, including self-supervised and few-shot learning, 3D representations, interpretability, and bias.",Computer Vision II: Learn,3,Spring 2023,Advanced computer vision concepts
Convolutional neural networks,"Students will learn about the architecture and functioning of convolutional neural networks, a key component in modern computer vision systems.",Computer Vision II: Learn,3,Spring 2023,Convolutional networks and back-propagation
Image and video processing,Students will acquire knowledge of various techniques and algorithms used for processing and analyzing images and videos.,Computer Vision II: Learn,3,Spring 2023,Image and video processing
Deep learning,Students will gain knowledge of deep learning techniques and their applications in computer vision.,Computer Vision II: Learn,3,Spring 2023,Advanced machine learning
Ethical considerations in computer vision,"Students will learn about the ethical implications and challenges associated with computer vision technologies, such as bias and media deception.",Computer Vision II: Learn,3,Spring 2023,Ethical considerations in computer vision
Advanced computer vision techniques,"Students will acquire in-depth knowledge of advanced computer vision techniques, including self-supervised and few-shot learning, 3D representations, interpretability, and bias.",Computer Vision II: Learn,3,Spring 2023,Advanced computer vision concepts
Convolutional neural networks,"Students will learn about the theory and applications of convolutional neural networks, a key component in modern computer vision systems.",Computer Vision II: Learn,3,Spring 2023,Convolutional networks and back-propagation
Image synthesis and generative models,"Students will gain knowledge about image synthesis techniques and generative models, such as generative adversarial networks (GANs) and variational autoencoders (VAEs).",Computer Vision II: Learn,3,Spring 2023,Image synthesis and generative models
Object tracking algorithms,"Students will learn about different object tracking algorithms and their underlying principles, enabling them to select and apply appropriate methods for tracking objects in various scenarios.",Computer Vision II: Learn,3,Spring 2023,Object tracking algorithms
Ethical considerations in computer vision,"Students will develop an understanding of the ethical implications and challenges associated with computer vision, including bias, privacy, and media deception.",Computer Vision II: Learn,3,Spring 2023,Ethical considerations in computer vision
Robotics principles,Students will acquire knowledge of fundamental principles and concepts in robotics. This knowledge provides a solid foundation for understanding and working with robots.,COMPUTATNL ASPECTS OF ROB,3,Spring 2023,Robotics principles
World modeling systems,Students will learn about world modeling systems used in robotics. This knowledge is essential for robots to perceive and interpret their surroundings.,COMPUTATNL ASPECTS OF ROB,3,Spring 2023,World modeling systems
Artificial intelligence applications,"Students will gain knowledge of how artificial intelligence is applied in robotics, particularly for planning, assembly, and manipulation tasks. This knowledge enables students to leverage AI techniques in robotic applications.",COMPUTATNL ASPECTS OF ROB,3,Spring 2023,Artificial intelligence
Computer science perspective on robotics,Students will develop a comprehensive understanding of robotics from a computer science perspective. This knowledge helps students approach robotics problems and challenges with a computational mindset.,COMPUTATNL ASPECTS OF ROB,3,Spring 2023,Computer architectures for robotics
Design principles for robotics,"Students will learn about design principles specific to robotics. This knowledge is important for creating efficient, reliable, and safe robotic systems.",COMPUTATNL ASPECTS OF ROB,3,Spring 2023,Robotics principles
Robotics principles,Students will acquire knowledge of fundamental principles and concepts in robotics. This knowledge provides a solid foundation for understanding and working with robots.,COMPUTATNL ASPECTS OF ROB,3,Spring 2023,Robotics principles
World modeling systems,Students will learn about world modeling systems used in robotics. This knowledge is essential for robots to perceive and navigate their environment.,COMPUTATNL ASPECTS OF ROB,3,Spring 2023,World modeling systems
Artificial intelligence applications,"Students will gain knowledge of how artificial intelligence techniques can be applied to various aspects of robotics, such as planning, assembly, and manipulation. This knowledge enables students to develop advanced robotic systems.",COMPUTATNL ASPECTS OF ROB,3,Spring 2023,Artificial intelligence
Computer science perspective on robotics,"Students will understand robotics from a computer science perspective, including the algorithms and techniques used in robotics. This knowledge allows students to approach robotics problems from a computational standpoint.",COMPUTATNL ASPECTS OF ROB,3,Spring 2023,Computer architectures for robotics
Design principles for robotics,"Students will learn about the design principles and best practices for developing robotic systems. This knowledge helps students create efficient, reliable, and safe robots.",COMPUTATNL ASPECTS OF ROB,3,Spring 2023,Robotics principles
Human psychophysics,Students will gain knowledge of the foundations of human psychophysics and its relevance to visual interfaces.,VISUAL INTERFACES TO COMP,3,Spring 2023,Human psychophysics
Cognitive science,Students will learn about the principles of cognitive science and how they apply to visual interfaces.,VISUAL INTERFACES TO COMP,3,Spring 2023,Cognitive science
Artificial intelligence,Students will acquire knowledge of artificial intelligence techniques used in visual recognition and interpretation.,VISUAL INTERFACES TO COMP,3,Spring 2023,Artificial intelligence
Computer architecture,Students will learn about the architecture of computer systems that handle visual input.,VISUAL INTERFACES TO COMP,3,Spring 2023,Computer organization
Research systems,Students will gain knowledge of existing commercial and research systems in the field of visual interfaces.,VISUAL INTERFACES TO COMP,3,Spring 2023,Research systems
Human psychophysics,Students will gain knowledge of the foundations of human psychophysics and its relevance to visual interfaces.,VISUAL INTERFACES TO COMP,3,Spring 2023,Human psychophysics
Cognitive science,Students will learn about the principles of cognitive science and how they apply to visual interfaces.,VISUAL INTERFACES TO COMP,3,Spring 2023,Cognitive science
Artificial intelligence,Students will acquire knowledge of artificial intelligence techniques used in visual recognition and interpretation.,VISUAL INTERFACES TO COMP,3,Spring 2023,Artificial intelligence
Computer architecture,Students will learn about the architecture of computer systems that handle visual input.,VISUAL INTERFACES TO COMP,3,Spring 2023,Computer organization
Research systems,Students will gain knowledge of existing commercial and research systems in the field of visual interfaces.,VISUAL INTERFACES TO COMP,3,Spring 2023,Research systems
Human psychophysics,Students will gain knowledge of the foundations of human psychophysics and its relevance to visual interfaces.,VISUAL INTERFACES TO COMP,3,Spring 2023,Human psychophysics
Cognitive science,Students will learn about the principles of cognitive science and how they apply to visual interfaces.,VISUAL INTERFACES TO COMP,3,Spring 2023,Cognitive science
Artificial intelligence,Students will acquire knowledge of artificial intelligence techniques used in visual recognition and interpretation.,VISUAL INTERFACES TO COMP,3,Spring 2023,Artificial intelligence
Computer architecture,Students will learn about the architecture of computer systems that handle visual input.,VISUAL INTERFACES TO COMP,3,Spring 2023,Computer organization
Research systems,Students will gain knowledge of existing commercial and research systems in the field of visual interfaces.,VISUAL INTERFACES TO COMP,3,Spring 2023,Research systems
Linear algebra,"Students will acquire knowledge of linear algebra concepts and techniques, which are essential for understanding and implementing machine learning algorithms.",MACHINE LEARNING,3,Spring 2023,Linear algebra
Statistics,"Students will gain knowledge of statistical concepts and methods, which are fundamental for analyzing and interpreting data in the context of machine learning.",MACHINE LEARNING,3,Spring 2023,Statistics
Artificial Intelligence,Students with prior knowledge of Artificial Intelligence will have a better understanding of the theoretical foundations and applications of machine learning.,MACHINE LEARNING,3,Spring 2023,Artificial intelligence
Gaussian distributions,Students will learn about Gaussian distributions and their significance in various machine learning algorithms.,MACHINE LEARNING,3,Spring 2023,Gaussian distributions
Exponential family distributions,Students will gain knowledge of exponential family distributions and their role in probabilistic modeling and inference.,MACHINE LEARNING,3,Spring 2023,Exponential family distributions
Linear algebra,"Students will acquire knowledge of linear algebra concepts and techniques, which are essential for understanding and implementing machine learning algorithms.",MACHINE LEARNING,3,Spring 2023,Linear algebra
Statistics,"Students will gain knowledge of statistical concepts and methods, which are fundamental for analyzing and interpreting data in the context of machine learning.",MACHINE LEARNING,3,Spring 2023,Statistics
Artificial Intelligence,Students with prior knowledge of Artificial Intelligence will have a better understanding of the theoretical foundations and applications of machine learning.,MACHINE LEARNING,3,Spring 2023,Artificial intelligence
Gaussian distributions,Students will learn about Gaussian distributions and their significance in various machine learning algorithms.,MACHINE LEARNING,3,Spring 2023,Gaussian distributions
Exponential family distributions,Students will gain knowledge of exponential family distributions and their role in probabilistic modeling and inference.,MACHINE LEARNING,3,Spring 2023,Exponential family distributions
Linear algebra,"Students will acquire knowledge of linear algebra concepts and techniques, which are essential for understanding and implementing machine learning algorithms.",MACHINE LEARNING,3,Spring 2023,Linear algebra
